scenario,lambda,mu_nurse,mu_doctor,s_nurse,s_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,total_cost,patient_loss,hospital_overload,system_stable,nurse_utilization,doctor_utilization,optimal_nurses,optimal_doctors,nurse_queue_time,doctor_queue_time,system_total_time
small_emergency,16.928683094256492,9.220837025608798,12.869686675256231,8,3,8,4,0.5,150,500,2700,0,0,1,0.22948951173359977,0.438464005157283,4,3,0.00010747709305995751,0.1039912056686406,0.29025067649887515
small_emergency,14.203064135607395,6.101591311884137,10.186390568203473,7,3,8,4,0.5,150,500,2550,0,0,1,0.33253770344757505,0.46477254923321754,5,3,0.002295692192414605,0.12485447861379234,0.38921204254706165
small_emergency,23.4881770929143,9.343577323126546,11.581064602029944,7,4,8,4,0.5,150,500,3050,0,0,1,0.3591187565934893,0.5070383833451128,5,4,0.0035395777367035145,0.09174451253906171,0.2886573270138798
small_emergency,30.61029977649811,7.005952627385992,14.388679879249988,7,5,8,4,0.5,150,500,3550,0,1,1,0.6241692173278001,0.425477528631955,7,4,0.07350808673169006,0.025944742103228238,0.3116876717436537
small_emergency,12.653071891340947,6.6193254981917145,11.988403878368034,7,3,8,4,0.5,150,500,2550,0,0,1,0.27307641832340657,0.3518141925513049,4,3,0.0007394558895967841,0.05333761471581675,0.28856380484646327
small_emergency,10.512494933846932,9.701323894290173,10.166823638376531,8,5,8,4,0.5,150,500,3700,0,1,1,0.13545180854174685,0.20679998606773511,3,3,2.6680963061114533e-06,0.0011131029820769334,0.20255362308196376
small_emergency,19.8648475524733,5.093283532481941,11.274890880797592,8,4,8,4,0.5,150,500,3200,0,0,1,0.48752556739152375,0.4404665145430669,6,4,0.012701801197191932,0.05394614074443675,0.35167759456534053
small_emergency,18.102812075035878,5.592203855037649,13.731041151021525,7,5,8,4,0.5,150,500,3550,0,1,1,0.46245023925401957,0.26367719499098746,6,3,0.0142505210511145,0.0032735137243131186,0.2691721008797677
small_emergency,18.175156170729046,9.558977372482081,12.975401347645825,10,5,8,4,0.5,150,500,4000,0,1,1,0.1901370351921828,0.28014788419668624,4,3,3.875485208547646e-06,0.004269116869339089,0.18595560029952268
small_emergency,15.070177942403966,6.670292046113896,10.029662807111517,6,5,8,4,0.5,150,500,3400,0,1,1,0.3765496782404461,0.30051215543793713,5,3,0.008245344563194508,0.005796903008150457,0.2636649700773194
small_emergency,14.344344041082726,7.985577656973488,13.313318654311491,10,2,8,4,0.5,150,500,2500,1,1,1,0.1796281328321487,0.5387215769990354,4,3,2.3759852852250716e-06,0.40888912179524173,0.6092300057031691
small_emergency,21.984452244722647,9.316489662675199,11.637652200972493,10,4,8,4,0.5,150,500,3500,0,1,1,0.23597355914856333,0.472269918903521,4,4,2.3868815847256668e-05,0.07002301743712153,0.26331143611773256
small_emergency,11.491865398642055,6.447708292808943,12.96024112402938,4,3,8,4,0.5,150,500,2100,0,0,1,0.44557945539575683,0.2955671706173009,5,2,0.05631333665105057,0.031925900646277,0.32049216063476216
small_emergency,34.283075480128176,6.284385664480365,13.718766734485152,9,5,8,4,0.5,150,500,3850,0,1,1,0.6061420817046725,0.49979821282258685,1,1,0.035179896967803846,0.05205662252795602,0.31925391256965713
small_emergency,34.85655231803325,7.968467911404331,12.739247625063065,9,5,8,4,0.5,150,500,3850,0,1,1,0.4860344925297813,0.5472309408517475,1,1,0.008520316013357327,0.07767576270025489,0.29018828861866713
small_emergency,25.484808400211755,9.392475911227486,14.123539808745143,7,4,8,4,0.5,150,500,3050,0,0,1,0.38761738105327437,0.4511051893738395,6,3,0.005414969814114959,0.05896168958389273,0.24164863860703095
small_emergency,13.964420523723835,6.489150985742803,11.914598803835787,4,5,8,4,0.5,150,500,3100,0,1,1,0.5379910466871864,0.23440857310660143,4,3,0.11548384143411836,0.001947064404105389,0.35546491853747425
small_emergency,13.853433956639929,8.953160605803252,14.544425537256423,9,3,8,4,0.5,150,500,2850,0,1,1,0.1719248103992389,0.31749698927958164,5,2,4.831590891849071e-06,0.039379964337053756,0.21983206042973635
small_emergency,19.570529004129302,7.966590225350904,11.912230343694642,9,3,8,4,0.5,150,500,2850,0,1,1,0.2729528143372347,0.5476312562656339,5,3,0.00016178658160850734,0.21397171521581748,0.423605054506453
small_emergency,24.63791165876635,5.806953512054997,14.499592837009075,7,4,8,4,0.5,150,500,3050,0,0,1,0.6061184506180898,0.424803508893712,6,4,0.062369293449139114,0.047169836809938005,0.3507139210529736
small_emergency,21.100914672342157,5.666032837624745,14.083123927928886,7,5,8,4,0.5,150,500,3550,0,1,1,0.5320153391533886,0.29966241553120143,7,3,0.030491684693747082,0.005725962373387172,0.2837149490952292
small_emergency,19.038879599849867,5.917681095506876,11.88857021960753,9,5,8,4,0.5,150,500,3850,0,1,1,0.35747635475932804,0.3202888025752585,6,3,0.001096944753606486,0.007643186076808156,0.26183964650507885
small_emergency,22.9036788196872,6.381885761086166,13.238099537609507,6,3,8,4,0.5,150,500,2400,1,0,1,0.5981429229832402,0.5767111498801303,8,3,0.08061746581811077,0.2562738073813312,0.5691243144245841
small_emergency,15.225968322752859,9.691596795639864,14.627558193182196,6,5,8,4,0.5,150,500,3400,0,1,1,0.2618414117544738,0.2081819552062979,3,3,0.0013271236827254469,0.0011468551625936512,0.17402026025030298
small_emergency,12.239687566661171,6.06062884066801,13.891822290608337,5,2,8,4,0.5,150,500,1750,0,0,1,0.40390817152604575,0.44053570908893275,5,2,0.020748866981099234,0.24080518530882833,0.49853822856162167
small_emergency,23.66801453375841,8.341697747463513,13.28951595300119,9,3,8,4,0.5,150,500,2850,0,1,1,0.31525709420956527,0.5936512816433926,7,3,0.0004558353133320406,0.2843591251654653,0.47994191911020645
small_emergency,10.059685905142,6.305953067251002,13.997922314022517,7,4,8,4,0.5,150,500,3050,0,0,1,0.22789544595759914,0.17966391153393957,4,2,0.0002535794890736393,0.002011816177362806,0.23228488033605144
small_emergency,17.49194238307453,5.482098704497125,11.375339496717533,9,4,8,4,0.5,150,500,3350,0,1,1,0.3545264794449246,0.38442682058240996,6,3,0.001036002166279876,0.032670658939031635,0.30402801786379685
small_emergency,21.888722353906584,7.500120965627612,14.418032531701392,9,5,8,4,0.5,150,500,3850,0,1,1,0.3242721381016631,0.3036298094872396,5,3,0.0005562472306420614,0.006062863801414207,0.2093078846670942
small_emergency,14.05736086030817,8.754589830413202,11.798215616314105,6,5,8,4,0.5,150,500,3400,0,1,1,0.2676188744535902,0.23829638849573506,3,3,0.0014843319497097587,0.0020944158651205825,0.20256312454078257
small_emergency,15.616631744811398,6.89509158286701,11.038320661043317,5,3,8,4,0.5,150,500,2250,0,0,1,0.4529782253687756,0.47158839417563325,5,3,0.03397503787986098,0.13076425289984503,0.4003634874374352
small_emergency,23.16671476229867,8.818829639934593,12.577477781446357,5,3,8,4,0.5,150,500,2250,1,0,1,0.5253920465226379,0.6139735158579253,5,4,0.06482266765257907,0.3219520152347688,0.5796756110525958
small_emergency,20.90635000812046,8.52698635150756,12.832968808819034,4,5,8,4,0.5,150,500,3100,0,1,1,0.612946624583967,0.32582250170752786,5,3,0.19623616539118968,0.008231135455452307,0.39966631957962984
small_emergency,10.991398823815729,8.292288316471891,11.52844135545999,10,3,8,4,0.5,150,500,3000,0,1,1,0.13254964618128745,0.31780528650591283,3,3,1.6288370134639036e-07,0.03949251245244828,0.246828643929406
small_emergency,28.62149931987918,9.907511903589263,12.442682994397686,7,5,8,4,0.5,150,500,3550,0,1,1,0.41269550386755777,0.46005350024212627,5,4,0.007651865561929732,0.03632613004926674,0.22528002910318057
small_emergency,15.132134846346725,8.810569511674169,12.80233285166723,10,5,8,4,0.5,150,500,4000,0,1,1,0.17174979240895114,0.2363965227536806,4,3,1.6105569075475072e-06,0.002021395371917604,0.1936338108350424
small_emergency,10.018125010135694,5.617304525794801,12.9010814432937,3,4,8,4,0.5,150,500,2450,1,0,1,0.5944799659772889,0.1941334347467313,4,2,0.28580531048677843,0.002681691226524089,0.5440212093947574
small_emergency,29.458819258299602,5.41935241593296,10.800333854392857,8,5,8,4,0.5,150,500,3700,0,1,1,0.6794819979710658,0.5455168267102727,1,1,0.0933058171070385,0.07659495754934606,0.44701439709119944
small_emergency,27.15993641601607,8.148440044931835,12.787699969968706,6,4,8,4,0.5,150,500,2900,0,0,1,0.555524253031904,0.5309777457986945,6,4,0.05556564805997646,0.10969706684521013,0.3661857368813428
small_emergency,10.787505126577484,7.737869801229572,11.202717215088418,5,2,8,4,0.5,150,500,1750,1,0,1,0.27882364019263584,0.4814682420104426,3,3,0.004181581734999874,0.3017641096950792,0.5244442837669597
small_emergency,29.528701691288724,9.069331787027414,13.468259376188994,7,4,8,4,0.5,150,500,3050,0,0,1,0.4651264343346973,0.5481165172593414,5,4,0.014704638106976852,0.12429757658701174,0.3235125655499345
small_emergency,18.148163680322252,8.443798778584961,12.948070579082255,4,4,8,4,0.5,150,500,2600,0,0,1,0.5373222454788169,0.3504028567321992,4,3,0.11492103542809794,0.0232912538229459,0.3338739810559423
small_emergency,31.707685610697855,8.657730617333094,13.584522291435906,7,4,8,4,0.5,150,500,3050,0,0,1,0.5231936142582528,0.5835259593686143,6,4,0.027843823526857197,0.15991007283897196,0.376870794108094
small_emergency,17.873124931546748,5.0602065101367515,13.373869113269294,7,5,8,4,0.5,150,500,3550,0,1,1,0.5045848537079829,0.26728428071444754,6,3,0.02287596989628292,0.0034747597520084017,0.29874380014795543
small_emergency,10.796533368034208,9.135748478450548,12.053952522255083,3,3,8,4,0.5,150,500,1950,0,0,1,0.3939298968771279,0.2985613598001896,4,2,0.0748752398302288,0.03288120282084291,0.3001768890309092
small_emergency,20.787788506855193,7.856072590729587,13.297758705250695,8,3,8,4,0.5,150,500,2700,0,0,1,0.33075987185036704,0.5210850181002562,5,3,0.0011794771721531329,0.18092036650832136,0.3845905524788439
small_emergency,20.219378880252485,7.743715108999148,11.361465413808741,5,5,8,4,0.5,150,500,3250,0,1,1,0.5222139140102167,0.355929066257207,5,4,0.06310987254799054,0.012050919737263015,0.29231458950824174
small_emergency,22.335585420585474,8.37234631857229,10.17879805891448,6,4,8,4,0.5,150,500,2900,0,0,1,0.4446301464906891,0.5485811117213444,5,4,0.0186217120501598,0.12471549497595052,0.3610214644240999
small_emergency,17.08180434870984,8.625195850394967,14.930724703791578,7,5,8,4,0.5,150,500,3550,0,1,1,0.2829220120247659,0.22881413578500995,4,3,0.0009088223070007091,0.0017489351977511784,0.18557313923574573
small_emergency,15.737377250210237,9.410760860854023,13.564773208348914,5,3,8,4,0.5,150,500,2250,0,0,1,0.33445493904054163,0.3867217192771081,3,3,0.009215683157052007,0.07080811218562783,0.2600054916571781
small_emergency,33.16526476574147,6.948382415947139,11.766862586845217,9,5,8,4,0.5,150,500,3850,0,1,1,0.5303434954815178,0.5637061624705064,1,1,0.01494846469957463,0.0887448014821138,0.3325960753499139
small_emergency,13.385135362835268,5.6940695277140865,12.862873576428116,4,5,8,4,0.5,150,500,3100,0,1,1,0.5876787813042739,0.2081204527635912,4,3,0.16463223341912742,0.0011453367869388542,0.4191420149505904
small_emergency,19.372609782931683,9.500720425064635,13.848478888604436,7,5,8,4,0.5,150,500,3550,0,1,1,0.2912953501899438,0.27977960523697537,4,3,0.0010761386226095324,0.004244635748270739,0.18278604704382273
small_emergency,32.48749221307516,7.815391680597532,14.1276587705929,7,5,8,4,0.5,150,500,3550,0,1,1,0.5938372004662927,0.4599133195473088,7,4,0.05566834072469849,0.03627833518468407,0.2906824527017227
small_emergency,12.541746167771297,7.086718958514029,13.661407889683714,4,3,8,4,0.5,150,500,2100,0,0,1,0.44243839219500736,0.30601399868023077,5,2,0.05484974505591202,0.03534334746601819,0.3045010149488398
small_emergency,10.248157329910603,6.146630320946889,10.804701670348448,7,4,8,4,0.5,150,500,3050,0,0,1,0.2381829391483531,0.23712263518656002,4,3,0.00033014618950967306,0.0056044950578160325,0.26117770891083997
small_emergency,19.888642182365892,6.030773357997405,10.130364703521002,5,4,8,4,0.5,150,500,2750,1,0,1,0.6595718658865393,0.490817526427583,6,4,0.18581453953660157,0.08101890722602532,0.5313627890325465
small_emergency,12.790847243048061,6.047763542344268,12.7788460106561,6,3,8,4,0.5,150,500,2400,0,0,1,0.3524952420700959,0.33364638278975406,4,3,0.0059488705420191685,0.045580792984292004,0.29513437098487005
small_emergency,30.084415491843057,7.883221656666415,10.765138469299837,10,4,8,4,0.5,150,500,3500,1,1,1,0.38162589867560415,0.6986537046791871,1,1,0.00103880223034401,0.35388548280507803,0.5746684182483552
small_emergency,23.204853873538852,9.62189917753679,12.455319740211106,6,3,8,4,0.5,150,500,2400,1,0,1,0.40194514349295896,0.6210158753458478,4,4,0.011365231362039542,0.33608469018845055,0.5316664872005707
small_emergency,13.26579128971049,6.996731980811681,14.864100131864435,8,4,8,4,0.5,150,500,3200,0,0,1,0.23699977586127902,0.22311796832679395,5,2,0.00013353895466616382,0.004481597565656605,0.2148151931396564
small_emergency,28.26715149284865,9.240516676882507,11.215075048517036,5,4,8,4,0.5,150,500,2750,1,0,1,0.61180889513605,0.6301150765947483,6,4,0.12933010475682352,0.22087094106622485,0.5475858011801917
small_emergency,16.95343689882725,5.966019874432412,10.697371552720888,7,4,8,4,0.5,150,500,3050,0,0,1,0.40595231124766157,0.3962056663937022,6,3,0.006989048152914068,0.03649204514104522,0.30457793582354936
small_emergency,13.893217204543866,7.884135301928782,14.248919972905348,5,2,8,4,0.5,150,500,1750,1,0,1,0.35243477369407944,0.4875182551015144,4,3,0.011549796420349647,0.31177483694906594,0.5203423822734062
small_emergency,10.081367982810868,8.47251714921589,12.852903171576866,8,4,8,4,0.5,150,500,3200,0,0,1,0.14873631716024135,0.19609126141059283,3,2,5.230631708434081e-06,0.002783189445052768,0.1986205319776943
small_emergency,15.348520243145918,6.449385939785294,14.722610996546484,5,3,8,4,0.5,150,500,2250,0,0,1,0.4759684220000915,0.3475044892228753,4,3,0.0420865072676055,0.05141950442744139,0.31648226761114284
small_emergency,13.882136789032348,9.573729475865255,14.834363692604434,10,5,8,4,0.5,150,500,4000,0,1,1,0.14500239247440933,0.1871618773369186,4,2,3.6334688030307966e-07,0.0007100829422122264,0.17257399638129634
small_emergency,19.0921642644823,7.276006110643994,10.520719878748753,4,4,8,4,0.5,150,500,2600,1,0,1,0.6559973965852148,0.4536800828393732,5,4,0.2637835917556718,0.06022850066668499,0.5565006597848224
small_emergency,11.905667263200964,7.640754121461519,14.889339107578728,3,5,8,4,0.5,150,500,2950,0,1,1,0.519393202727641,0.15992203787125697,4,2,0.17897336078686915,0.0003469872293900174,0.37735963010058743
small_emergency,13.593079439588731,8.539182691828875,11.972701061508321,7,3,8,4,0.5,150,500,2550,0,0,1,0.22740683288436825,0.3784464722359059,3,3,0.0002503372366487733,0.0663406380889371,0.26722154318319624
small_emergency,23.60136654846265,7.3329583848019055,11.524707591169689,7,4,8,4,0.5,150,500,3050,0,0,1,0.4597903895957543,0.5119732184473422,5,4,0.013810429834779625,0.09522929697924888,0.33218043310091483
small_emergency,18.961901937237478,8.622827560330112,11.206708734538472,7,4,8,4,0.5,150,500,3050,0,0,1,0.3141478957961864,0.42300336312832687,5,3,0.0016610205356548074,0.04643513329469788,0.2532996579917866
small_emergency,29.472979542469687,7.940623884782166,13.93523619275674,9,4,8,4,0.5,150,500,3350,0,1,1,0.4124078349806755,0.5287491926005021,6,4,0.00289345088019509,0.10791054821842436,0.30849922284863207
small_emergency,19.302974268889763,9.895511707392979,11.489180067100403,4,3,8,4,0.5,150,500,2100,0,0,1,0.48766993662562264,0.560033415676151,4,3,0.07906109684899114,0.23116705557102515,0.49832248145730884
small_emergency,10.469772138400995,6.379230353095125,10.361162246321536,9,5,8,4,0.5,150,500,3850,0,1,1,0.18235867823983898,0.2020964808676366,4,3,7.666769011456232e-06,0.0010038424956651966,0.25428450063865304
small_emergency,23.533530588613676,5.1395801623499064,14.462541713273737,9,4,8,4,0.5,150,500,3350,0,1,1,0.5087646557637573,0.4068014297759047,7,4,0.011446350951150019,0.04020786605200444,0.31536677800665097
small_emergency,10.726019103341807,5.191262200354203,14.621633340122923,7,3,8,4,0.5,150,500,2550,0,0,1,0.2951668369264791,0.24452396103401935,5,2,0.0011613990516203881,0.018387612965180912,0.28057220380984244
small_emergency,11.7527517505168,8.416088296793719,12.337085856378039,3,5,8,4,0.5,150,500,2950,0,1,1,0.4654875018755943,0.1905271939797817,5,2,0.1254641751705428,0.0007696574505888359,0.3261102977581065
small_emergency,16.372873803009846,9.882055390968807,13.983080128747384,9,3,8,4,0.5,150,500,2850,0,1,1,0.18409208695561438,0.3903020329393035,3,3,8.253888122246642e-06,0.07280743979638402,0.2455242184945255
small_emergency,25.249523035303376,9.949655847224161,11.624445875214649,10,5,8,4,0.5,150,500,4000,0,1,1,0.25377282815613866,0.43442110370421655,5,4,4.333307651079645e-05,0.028372692020029417,0.2149476199111145
small_emergency,21.783552852791864,5.20146238601248,12.623382570923294,7,3,8,4,0.5,150,500,2550,1,0,1,0.5982810007808336,0.5752170025322192,7,4,0.058016464641349415,0.25392591611506554,0.583414075618375
small_emergency,19.361366847683712,8.507244053834238,11.096935198690991,6,5,8,4,0.5,150,500,3400,0,1,1,0.37931137912513296,0.3489498046265532,6,3,0.00854770892542261,0.011065894698067713,0.22727545567731722
small_emergency,10.276458562266516,9.773681920525336,10.473457291809186,3,4,8,4,0.5,150,500,2450,0,0,1,0.35048062902767885,0.24529766713956205,3,3,0.05273877428956243,0.006345851743525749,0.25687966829645903
small_emergency,22.341431744637358,8.900665714805816,13.080338383690718,5,4,8,4,0.5,150,500,2750,0,0,1,0.5020170953611591,0.4270040860046457,5,3,0.05307440412690111,0.04808002351892603,0.2899561959943062
small_emergency,15.138655680397285,7.199175682321802,10.251881850495472,6,4,8,4,0.5,150,500,2900,0,0,1,0.35047196948699655,0.3691677269882318,4,3,0.005781332212075529,0.028173626156550665,0.2704028174417357
small_emergency,22.112764231356923,9.061953379439796,12.673438112150496,7,4,8,4,0.5,150,500,3050,0,0,1,0.3485966200104817,0.43620294737062304,6,3,0.0029956730862301215,0.05203178719927534,0.24428413058551962
small_emergency,30.18585288586434,8.156043269182929,12.461218914172793,7,5,8,4,0.5,150,500,3550,0,1,1,0.5287201839983154,0.48447672886209225,6,4,0.029479285752848004,0.04545181835927266,0.27778854714849727
