scenario,lambda,mu_nurse,mu_doctor,s_nurse_max,s_doctor_max,Tmax,nurse_price,doctor_price,optimal_nurses,optimal_doctors,system_total_time,patient_loss,hospital_overload,arrival_pattern,lambda_variance,uncertainty_penalty
standard,26.376122260040248,4.101854772775809,3.7517628966302965,8,14,16.864408399173207,92.37295232402637,395.2900544462418,7,8,2.5249366515308482,0.0,0.0,poisson,,
standard,8.549949018154699,5.838133584067261,2.690858663452177,17,7,21.748893311315513,113.61630278553571,437.6672273646011,2,4,2.4117215488254793,0.0,0.0,poisson,,
standard,5.378376494544994,5.375644446018666,1.8107516193454831,18,3,38.024310585445576,99.02208327614741,312.33728265510933,2,3,34.05246357042318,0.0,0.0,poisson,,
standard,16.749893422413024,3.573909518597538,3.42542086613294,6,6,12.57996712706608,135.99463984857613,472.29491424392853,5,5,11.862976713761535,0.0,0.0,poisson,,
standard,8.832171403518903,4.400499198240972,3.613565480897379,20,5,54.35737323179594,112.34507714355995,496.16648763832023,3,3,2.162710454572183,0.0,0.0,poisson,,
standard,29.793665185595483,5.619377505031952,3.2526552306183243,15,12,13.722200001321923,126.91221542454845,379.1206753587865,6,10,2.3430926852909195,0.0,0.0,poisson,,
standard,21.87033683378551,2.976853534324375,3.5782984695055196,20,11,24.21872089258448,58.02498174278704,248.17957973545901,8,7,2.5017748025369375,0.0,0.0,poisson,,
standard,10.986967342686391,4.379411562164062,3.8314126297779003,19,13,34.762339763367066,134.74366696213139,319.3255413500724,3,3,8.860818537297973,0.0,0.0,poisson,,
standard,32.26271610375677,4.9030925716347795,3.3797742673462317,17,13,52.519394798107456,133.2234150084043,490.8967308925988,7,10,4.319822214783509,0.0,0.0,poisson,,
standard,5.960067574010756,2.9647883080266766,2.615622916506199,4,4,33.3036517610859,138.34509166713121,322.27860545119415,3,3,1.9812328194016935,0.0,0.0,poisson,,
standard,23.007241385331564,6.559811050653388,3.440369851056579,6,11,14.599404660258438,115.8834420625014,431.40628646277395,4,7,4.72980533318257,0.0,0.0,poisson,,
standard,11.269092180859563,2.729132136570011,3.865919630081249,10,3,37.95732190941675,116.8289040775085,485.8470292873565,5,3,12.458065738778712,0.0,0.0,poisson,,
standard,27.848918273149877,7.812671757924578,3.20901397444999,14,10,57.00280522168566,96.17193563242608,412.93434963551204,4,9,4.944378550132408,0.0,0.0,poisson,,
standard,14.76010787290559,7.820300048946669,1.4005481811229685,14,13,12.52152208054206,120.4326361791385,212.5936420504949,2,11,10.813707364876016,0.0,0.0,poisson,,
standard,11.491520446564262,3.8403681147053543,3.7895516824758824,5,6,57.143042763015764,76.4250175214184,455.64688073557113,4,4,1.5672636315122994,0.0,0.0,poisson,,
standard,20.939725506052582,2.5243479511156903,3.807371893689957,10,15,21.145394135321396,80.30554176300295,433.01105565129467,9,6,3.2804705176729207,0.0,0.0,poisson,,
standard,18.8116766676594,6.420469163415628,2.267154843245721,9,13,53.65797440999347,116.7135183666047,250.89720588807427,3,9,15.31331540214893,0.0,0.0,poisson,,
standard,9.414685976442804,6.701978707986608,2.187554534716719,6,6,31.976177009359223,121.39893691587835,483.12723314190407,2,5,2.552485963677547,0.0,0.0,poisson,,
standard,18.76813695074106,2.780229577445967,3.6292492021972853,7,15,11.359615862579261,100.51757711942643,208.40795778763714,7,6,5.009437938969871,0.0,0.0,poisson,,
standard,26.387022844070437,2.8424325421761347,2.5085877784211603,18,14,55.520579006495744,93.71052060422481,421.15412102636105,10,11,3.5471924720998995,0.0,0.0,poisson,,
standard,29.084853140763087,2.8617241287000303,3.2564984490873883,13,10,19.14554167731399,107.95179106371033,341.28623924126,11,9,15.708660621207837,0.0,0.0,poisson,,
standard,12.662634337874218,5.546715661993405,1.8698896086122567,16,12,47.70542539605247,120.59653610453817,440.87465377076927,3,7,5.492733645572788,0.0,0.0,poisson,,
standard,6.806954808028817,4.676597000510485,3.7325170792439843,13,12,23.266536199877,51.91357185257372,406.9728865216044,2,2,6.541167341952631,0.0,0.0,poisson,,
standard,5.3267287491285895,6.325301114581926,1.788551836229278,18,9,12.479367368817869,140.1823901061332,458.98621361127124,1,4,6.541229338919444,0.0,0.0,poisson,,
standard,18.238738962237175,6.737823469457503,3.6551198763941004,11,12,40.43615275599828,95.18476899441494,317.3535633469755,3,6,3.801813406021319,0.0,0.0,poisson,,
standard,9.999938936296743,5.823445690095193,3.9693601229056013,9,15,24.566043937438536,119.58326930087013,225.05949622230665,2,3,4.711862229943181,0.0,0.0,poisson,,
standard,38.815650254370226,6.285920079894661,3.786326716958937,10,12,10.765607632976323,132.09390892732125,423.00756957077584,7,11,2.2509735400087942,0.0,0.0,poisson,,
standard,15.206383045891055,4.319709173964579,3.7790951265830595,19,7,29.990386071945622,74.40240520493725,356.1162667885435,4,5,2.6319609801368755,0.0,0.0,poisson,,
standard,6.154095334845589,4.09234631255633,2.1701126383447433,14,13,10.835203696189668,94.12219096966453,345.548296834384,2,3,7.478574858398524,0.0,0.0,poisson,,
standard,11.934862392380335,3.559135224214545,2.727180309202567,19,13,38.60285582998959,104.50774907728456,340.32746208863176,4,5,2.81447609317791,0.0,0.0,poisson,,
standard,6.258630427098552,3.024320023660782,1.9850056019775528,3,4,43.840888214871754,128.97926821620177,337.6241322281801,3,4,2.0268862433217247,0.0,0.0,poisson,,
standard,5.5675170430323115,4.930446519665563,2.2379322679328584,8,13,44.73919681767058,93.81066576817653,283.3928904497674,2,3,2.475356103773606,0.0,0.0,poisson,,
standard,33.18804388972733,5.281623693345847,2.2302233017118316,9,15,21.928837591549502,62.17630247622331,366.1407069381305,7,15,9.740621873752985,0.0,0.0,poisson,,
standard,16.266267556981845,5.567368436463159,3.874687558443765,8,6,31.839950331547502,91.20157063005527,494.92447618471374,3,5,13.376364226803641,0.0,0.0,poisson,,
standard,6.825656001903305,4.67134977992739,2.894389396053514,16,8,44.37070446123488,87.05359365493852,470.9212255380921,2,3,2.6777654963797666,0.0,0.0,poisson,,
standard,17.331517920565748,3.962131150738758,2.2176639426094193,16,15,51.216560762932374,144.48772115388354,489.89762495220793,5,8,6.847008792766966,0.0,0.0,poisson,,
standard,18.309641301886543,3.6354486077025627,2.0641931753962828,13,10,39.440411614516464,145.71129484189402,380.9638294071144,6,9,8.702844331210763,0.0,0.0,poisson,,
standard,33.04508178093263,4.766732057254906,3.7452831810838267,19,9,33.73976168822851,85.88656498708576,281.8748496240876,7,9,20.125882998485224,0.0,0.0,poisson,,
standard,13.44047712044253,6.83024938794302,1.7953664982880913,20,14,34.24959278404646,87.4433233157796,361.20497838694405,2,8,32.560321560207335,0.0,0.0,poisson,,
standard,16.053944997836417,3.661948556851144,3.8856502333738536,19,11,23.407822387130047,63.33109595846649,221.54923764595412,5,5,2.3831358383644092,0.0,0.0,poisson,,
standard,5.663653685340804,7.61023117348992,3.459456015331301,17,11,13.170021516520709,56.43835752241056,487.79087751318093,1,2,5.360921031357268,0.0,0.0,poisson,,
standard,10.34264931828978,3.626499860003984,2.984706129838952,8,6,45.896415184776785,121.9677074797554,490.7033938225384,3,4,8.093728090305548,0.0,0.0,poisson,,
standard,8.940018344098064,4.39365571584414,2.547384880819413,19,13,39.70560066574543,117.70147782938173,343.79666825699775,3,4,2.611429283172985,0.0,0.0,poisson,,
standard,31.68042265806279,3.7934740718521156,3.721385226760015,14,10,34.04618382964132,55.95487808390705,450.5053421586625,9,9,3.4012527895059455,0.0,0.0,poisson,,
standard,10.570737374087644,2.1096180807827505,3.1928213746181378,10,13,28.705361037256957,56.5281179940295,400.8753745591075,6,4,2.324026866982464,0.0,0.0,poisson,,
standard,10.226371539507134,3.1890212634246926,2.926998104178206,18,10,46.50982891106923,65.58720462262671,393.27503017214383,4,4,2.8625868245281283,0.0,0.0,poisson,,
standard,22.144506313010133,6.569734731052513,2.9957674349380854,5,11,27.405717001281833,55.02214931421072,256.81187027855555,4,8,2.8226620296776015,0.0,0.0,poisson,,
standard,20.066732951497563,6.431858495280688,2.152524355323546,4,12,27.389531412800956,90.9722320282786,231.48835295953086,4,10,2.390523106562025,0.0,0.0,poisson,,
standard,18.51049904134201,4.45499060305096,1.670770039059421,6,12,14.737192144410002,79.56121486402806,484.61001999755155,5,12,2.328582563853609,0.0,0.0,poisson,,
standard,26.298491353891208,5.147929601769372,2.6842130144958394,12,14,47.18442273947134,138.22138504803496,263.7711658253816,6,10,5.848797451326531,0.0,0.0,poisson,,
standard,6.176284784525173,2.572417164283367,3.0465129851663653,4,15,14.143220812439669,117.0201441608329,460.1267538396979,3,3,2.268437940604281,0.0,0.0,poisson,,
standard,16.960743254290644,2.823170732729892,3.0380960440949916,20,10,15.60118983958372,104.0876220849595,319.0203188613042,7,6,3.2586134729345457,0.0,0.0,poisson,,
standard,19.075927440777004,4.658258975989869,3.3454614028073966,12,13,17.406669925058758,111.98758503909266,459.90725269800976,5,6,4.074994447150632,0.0,0.0,poisson,,
standard,25.435094314760747,4.259218109954382,2.732724189085998,19,15,45.467485351071865,106.19041625410364,433.0527671196148,6,10,36.67193818997942,0.0,0.0,poisson,,
standard,6.739869585678721,6.775221947173308,3.3288981303840455,9,13,18.50646636712002,128.07260995974246,355.1924209785674,2,3,1.2443197733818168,0.0,0.0,poisson,,
standard,35.41687219381036,7.060357465299499,2.7870752591520116,19,13,48.281899936245885,140.5779399593823,339.7988112723814,6,13,4.207159174963581,0.0,0.0,poisson,,
standard,7.71417473521087,3.827560808447225,2.681900989776819,10,9,31.477092936092795,131.29208730149264,449.9267966372171,3,3,8.560747941960386,0.0,0.0,poisson,,
standard,13.736421240584615,5.772985916224331,2.5481885300165854,6,8,33.759574464454246,56.66261343159913,400.75061352164226,3,6,2.7991075007359525,0.0,0.0,poisson,,
standard,8.774375633779151,2.838677279548257,2.168964057396285,6,7,53.90127288108727,101.50816354041302,357.9857236597134,4,5,2.0154564584240893,0.0,0.0,poisson,,
standard,5.261663660165599,6.015957649098103,1.3395192274150043,17,9,24.452850010760358,96.5262286809104,336.40310819779677,1,4,21.231388775888856,0.0,0.0,poisson,,
standard,6.620998144272102,5.778039702196553,1.894184680369793,15,5,44.08790404972098,70.39011620896247,310.754719133725,2,4,2.647602503809664,0.0,0.0,poisson,,
standard,25.80282519018132,4.591882765237639,2.195717443064602,12,13,23.387972182452557,136.97504605257845,246.95223530937432,6,12,6.549511632432061,0.0,0.0,poisson,,
standard,7.47881178270435,4.690365651806254,1.250994563623951,19,11,19.20312223233421,134.40550609383638,245.89712205309695,2,7,3.350492709945604,0.0,0.0,poisson,,
standard,40.874258624503106,7.908090190950741,3.4369003498175887,16,12,41.12645691456898,78.30028198643558,270.956818452761,6,12,10.191444654686784,0.0,0.0,poisson,,
standard,20.294531623041077,7.395504659041691,3.916114040685092,11,14,25.52695958052997,132.41337644596905,215.56271631121527,3,6,4.487571689916892,0.0,0.0,poisson,,
standard,6.950198166654621,4.826427672810521,1.9125780869480722,3,13,19.793908035974837,104.65428718145452,422.4355111413405,2,4,4.005620707810767,0.0,0.0,poisson,,
standard,6.24003415124123,4.092308591452101,3.8158969884560694,16,15,42.72303034335661,60.91350179076434,298.62985236127815,2,2,3.9114515707894952,0.0,0.0,poisson,,
standard,6.37782247280045,6.282053870768611,1.2747604342902372,19,11,30.759001808610574,145.6654648823278,221.26143230115764,2,6,1.8812877649641604,0.0,0.0,poisson,,
standard,22.991058889367583,7.915983367882164,2.779848756392412,16,13,20.45025340714203,81.85278700065689,246.8292310067625,3,9,11.33508350548335,0.0,0.0,poisson,,
standard,16.869819730822964,4.904107665658061,3.292344844077477,12,11,33.89935731258945,62.61884446053835,284.8326091253454,4,6,2.495272947710345,0.0,0.0,poisson,,
standard,15.594165831111766,7.977041698671375,3.5661818504685066,5,14,53.203773966581736,143.8048947199645,233.69704460531923,2,5,22.948713344012095,0.0,0.0,poisson,,
standard,11.315600334446698,4.513479939005057,3.945211351636268,19,13,16.11693240074282,119.57997268971855,444.89505630481267,3,3,8.872992288837551,0.0,0.0,poisson,,
standard,9.361399825548776,3.3842076417707485,3.8064869000152193,8,7,17.436131948864805,66.91986108242864,316.10668693676973,3,3,5.478114124753812,0.0,0.0,poisson,,
standard,24.364714654986628,3.4901627549855103,2.710308331877243,9,15,25.327894391121937,70.17376808733788,201.14896869895875,8,10,1.9317763948464213,0.0,0.0,poisson,,
standard,21.73665091126921,6.557560408409884,2.9098683769725877,20,13,34.64954807460093,73.30892059415936,469.30800389064586,4,8,2.9457330801673285,0.0,0.0,poisson,,
standard,22.917578692540992,3.130340945518361,3.1931549306595604,12,9,54.250636589089325,141.58711441847987,278.3239840611391,8,8,2.5705813645067295,0.0,0.0,poisson,,
standard,29.468416999867074,4.282821863771077,2.691383973062564,16,11,28.711001069557682,111.36088059755298,259.66791751812417,7,11,27.87909527444561,0.0,0.0,poisson,,
standard,41.00243771515393,2.8732171598219898,3.716841689809547,16,13,19.723601608088345,60.548045903401736,351.8830982529529,15,12,2.428928334061948,0.0,0.0,poisson,,
standard,8.666195115906907,7.7192844937398295,3.5652746028281834,14,6,29.324753207729305,117.01035793643587,437.3703090672486,2,3,2.0363601398366487,0.0,0.0,poisson,,
standard,44.31811632692417,3.47936005393729,3.3557324182330213,20,14,39.8117311912981,59.92236698586419,264.7256067413074,13,14,5.046099432969822,0.0,0.0,poisson,,
standard,31.448764041743324,4.645146827284622,3.7048770729339644,20,10,29.399405682075187,53.34142744713526,431.20660524616636,7,9,6.006082476547027,0.0,0.0,poisson,,
standard,36.40943126154958,3.8510656124631106,3.119091925202342,14,13,46.627204782043975,121.64508622047076,464.34925189363975,10,12,4.798176052313748,0.0,0.0,poisson,,
standard,44.02927085802116,6.758065032586779,3.0497255270967427,14,15,15.053975446118175,144.90800104459066,201.56791998222664,7,15,3.6159891266747826,0.0,0.0,poisson,,
standard,6.826539408036179,4.177793883959472,3.776240695724315,6,6,54.56366010053428,132.051301735959,439.9528858648217,2,2,6.976107224470724,0.0,0.0,poisson,,
standard,6.775455895752452,5.940141727229735,1.2532854283864543,10,12,15.705470191531141,126.6518576355619,297.24149609607196,2,6,2.6987971364871415,0.0,0.0,poisson,,
standard,21.36599853857096,3.8125538787213746,2.438784953538715,8,13,24.66070080549113,71.64777156179585,231.62765906098156,6,9,6.562240159804716,0.0,0.0,poisson,,
standard,15.699282817373282,2.627123552443,3.164583245735426,15,7,43.73620800143229,103.0321033435733,385.8486406006339,7,5,26.38448464348028,0.0,0.0,poisson,,
standard,5.938273880078811,7.5667706766904494,2.594523553032204,16,9,13.613900732910752,149.42253864391137,460.6494599354945,1,3,4.990679765306858,0.0,0.0,poisson,,
standard,36.647350339262815,3.2305881036413977,3.330976829448011,19,12,36.92450486689559,79.85548567073799,411.7996538302192,12,12,2.513067996219216,0.0,0.0,poisson,,
standard,31.174875876803778,2.6883723518920837,3.9019718211024923,13,15,17.78161776172802,98.21929258036536,240.02098272716955,12,9,3.42379260306791,0.0,0.0,poisson,,
standard,10.86675815722619,7.066754204502423,3.68854828235634,4,14,36.667483792306356,141.3771033290625,447.25079716307494,2,3,19.778300492672113,0.0,0.0,poisson,,
standard,11.450657929372067,3.1022919557016833,2.2297725879089,12,8,36.98428261155473,95.27633570301276,219.79953519815103,4,6,4.208095750569673,0.0,0.0,poisson,,
standard,12.894424127400193,3.474069628680362,2.6665727558904164,7,15,52.60421740366608,89.79792875027097,490.46901718826877,4,5,9.181515710299887,0.0,0.0,poisson,,
standard,9.777753837072414,2.208522857193514,2.609240415602109,13,9,29.157598976403566,95.09878241777955,323.955498736669,5,4,5.529624891640245,0.0,0.0,poisson,,
standard,15.482993408112051,7.852969973904268,3.836411467152292,12,12,48.147183972560995,51.55929528825093,441.65145844065864,2,5,35.45243358197688,0.0,0.0,poisson,,
standard,5.439611440721452,2.679855290824972,1.7014392376318324,3,7,36.008211638164774,53.02508313837235,212.98960761047584,3,4,2.1746747784029656,0.0,0.0,poisson,,
standard,10.35922411634887,4.581690842360851,3.9224258542868684,18,12,22.219482708112608,70.4780805356568,331.84250171167764,3,3,3.4292245863189317,0.0,0.0,poisson,,
standard,11.758024613839735,5.9675941416323806,2.9422006202187685,18,8,21.425382298331716,100.75998817325024,371.1039147900676,3,5,1.4763274791692393,0.0,0.0,poisson,,
standard,11.426454899607268,3.359470442670389,3.876933367334635,16,8,55.46690610256228,133.93904060645326,227.85263578628,4,3,20.0540993206542,0.0,0.0,poisson,,
standard,5.1716857168104,2.2362452609654335,3.2131830478318237,12,10,31.401601230640843,132.3630003305796,280.1379166457314,3,2,3.470016811430373,0.0,0.0,poisson,,
standard,6.6874766815538305,6.163522442164421,2.251426667254475,9,6,39.532950481886175,63.31999206823164,303.98356274477123,2,3,34.09803074736769,0.0,0.0,poisson,,
standard,11.709783889238038,2.2152662942170416,2.591526969486374,7,5,27.76703448070839,70.05397095687546,466.80835406969516,6,5,3.4111614097969505,0.0,0.0,poisson,,
standard,28.78704749240088,7.117224373259206,2.2313897201642154,19,14,50.62759037443181,110.99305488632187,255.4881594419066,5,13,10.961555771411131,0.0,0.0,poisson,,
standard,30.292063421268317,7.352015302145016,3.7567638309392555,14,14,11.435948369478396,61.36960564342567,393.0150568751395,5,9,1.8043120149171354,0.0,0.0,poisson,,
